step,phi,danger
266,0.125463,0.6709
267,0.123672,0.6780
268,0.121698,0.6840
269,0.119492,0.6891
270,0.116998,0.6933
271,0.114153,0.6964
272,0.110890,0.6986
273,0.110883,0.6998
274,0.110881,0.6999
275,0.110884,0.6991
276,0.110892,0.6973
277,0.110906,0.6945
278,0.110924,0.6907
279,0.110947,0.6859
280,0.110974,0.6801
281,0.111006,0.6734
282,0.111043,0.6658
283,0.111084,0.6573
284,0.111128,0.6478
285,0.111177,0.6375
286,0.111229,0.6264
287,0.111285,0.6144
288,0.111345,0.6017
289,0.111407,0.5881
290,0.111473,0.5739
291,0.111541,0.5590
292,0.111612,0.5435
293,0.111686,0.5273
294,0.111763,0.5106
295,0.113204,0.4933
296,0.114573,0.4755
297,0.115873,0.4574
298,0.117107,0.4388
299,0.118279,0.4199
300,0.119392,0.4006
301,0.120451,0.3812
302,0.121458,0.3615
303,0.122417,0.3417
304,0.123331,0.3217
305,0.124203,0.3017
306,0.125036,0.2817
307,0.125833,0.2618
308,0.126596,0.2419
309,0.127328,0.2222
310,0.128030,0.2027
311,0.128705,0.1834
312,0.129355,0.1645
313,0.129982,0.1458
314,0.130587,0.1276
315,0.131172,0.1098
316,0.131738,0.0924
317,0.132287,0.0756
318,0.132821,0.0593
319,0.133339,0.0436
320,0.133845,0.0286
321,0.134339,0.0143
322,0.134823,0.0006
323,0.135302,0.0000
324,0.135778,0.0000
325,0.136250,0.0000
326,0.136719,0.0000
327,0.137185,0.0000
328,0.137649,0.0000
329,0.138111,0.0000
330,0.138572,0.0000
331,0.139032,0.0000
332,0.139491,0.0000
333,0.139949,0.0000
334,0.140407,0.0000
335,0.140864,0.0000
336,0.141321,0.0000
337,0.141779,0.0000
338,0.142236,0.0000
339,0.142694,0.0000
340,0.143152,0.0000
341,0.143611,0.0000
342,0.144070,0.0000
343,0.144529,0.0000
344,0.144989,0.0000
345,0.144989,0.0000
346,0.144989,0.0000
347,0.144989,0.0000
348,0.144989,0.0000
349,0.144989,0.0000
350,0.144990,0.0000
351,0.144990,0.0006
352,0.145006,0.0142
353,0.145019,0.0285
354,0.145029,0.0436
355,0.145036,0.0592
356,0.145039,0.0755
357,0.145039,0.0923
358,0.145034,0.1097
359,0.145025,0.1275
360,0.145011,0.1457
361,0.144993,0.1644
362,0.144971,0.1833
363,0.144944,0.2026
364,0.144912,0.2221
365,0.144877,0.2418
366,0.144836,0.2617
367,0.144792,0.2816
368,0.144745,0.3016
369,0.144693,0.3216
370,0.144639,0.3416
371,0.144581,0.3614
372,0.144521,0.3811
373,0.144458,0.4005
374,0.144393,0.4198
375,0.144327,0.4387
376,0.144260,0.4573
377,0.144191,0.4755
378,0.144122,0.4932
379,0.142881,0.5105
380,0.141640,0.5272
381,0.140400,0.5434
382,0.139157,0.5589
383,0.137911,0.5738
384,0.136658,0.5881
385,0.135395,0.6016
386,0.134114,0.6143
387,0.132809,0.6263
388,0.131470,0.6375
389,0.130083,0.6478
390,0.128632,0.6572
391,0.127096,0.6658
392,0.125450,0.6734
393,0.123661,0.6801
394,0.121689,0.6859
395,0.119485,0.6906
396,0.116993,0.6945
397,0.114149,0.6973
398,0.110888,0.6991
399,0.110882,0.6999
400,0.110882,0.6998
401,0.110886,0.6986
402,0.110896,0.6965
403,0.110911,0.6933
404,0.110931,0.6892
405,0.110955,0.6841
406,0.110984,0.6780
407,0.111018,0.6710
408,0.111056,0.6630
409,0.111098,0.6542
410,0.111144,0.6445
411,0.111194,0.6339
412,0.111247,0.6224
413,0.111304,0.6102
414,0.111365,0.5972
415,0.111429,0.5834
416,0.111495,0.5690
417,0.111565,0.5538
418,0.111637,0.5381
419,0.111711,0.5217
420,0.111789,0.5048
421,0.113231,0.4874
422,0.114601,0.4695
423,0.115901,0.4512
424,0.117135,0.4325
425,0.118307,0.4134
426,0.119420,0.3941
427,0.120478,0.3746
428,0.121485,0.3548
429,0.122443,0.3350
430,0.123356,0.3150
431,0.124228,0.2950
432,0.125060,0.2750
433,0.125855,0.2551
434,0.126617,0.2353
435,0.127347,0.2156
436,0.128048,0.1962
437,0.128722,0.1770
438,0.129370,0.1582
439,0.129995,0.1396
440,0.130598,0.1215
441,0.131181,0.1039
442,0.131746,0.0867
443,0.132293,0.0700
444,0.132825,0.0540
445,0.133342,0.0385
446,0.133846,0.0237
447,0.134339,0.0096
448,0.134823,0.0000
449,0.135302,0.0000
450,0.135778,0.0000
451,0.136250,0.0000
452,0.136719,0.0000
453,0.137185,0.0000
454,0.137649,0.0000
455,0.138111,0.0000
456,0.138572,0.0000
457,0.139032,0.0000
458,0.139491,0.0000
459,0.139949,0.0000
460,0.140407,0.0000
461,0.140864,0.0000
462,0.141321,0.0000
463,0.141779,0.0000
464,0.142236,0.0000
465,0.142694,0.0000
466,0.143152,0.0000
467,0.143611,0.0000
468,0.144070,0.0000
469,0.144529,0.0000
470,0.144989,0.0000
471,0.144989,0.0000
472,0.144989,0.0000
473,0.144989,0.0000
474,0.144989,0.0000
475,0.144989,0.0000
476,0.144990,0.0000
477,0.144996,0.0051
478,0.145011,0.0189
479,0.145023,0.0335
480,0.145032,0.0488
481,0.145037,0.0646
482,0.145039,0.0811
483,0.145038,0.0981
484,0.145031,0.1156
485,0.145021,0.1336
486,0.145006,0.1520
487,0.144986,0.1707
488,0.144962,0.1898
489,0.144934,0.2092
490,0.144901,0.2287
491,0.144864,0.2485
492,0.144822,0.2684
493,0.144777,0.2884
494,0.144728,0.3084
495,0.144675,0.3283
496,0.144619,0.3482
497,0.144561,0.3680
498,0.144500,0.3876
499,0.144437,0.4070
500,0.144371,0.4262
501,0.144305,0.4450
502,0.144237,0.4634
503,0.144168,0.4815
504,0.144099,0.4991
505,0.142858,0.5162
506,0.141617,0.5327
507,0.140377,0.5487
508,0.139134,0.5640
509,0.137889,0.5787
510,0.136637,0.5927
511,0.135374,0.6060
512,0.134094,0.6185
513,0.132790,0.6302
514,0.131452,0.6410
515,0.130066,0.6511
516,0.128617,0.6602
517,0.127083,0.6684
518,0.125438,0.6758
519,0.123651,0.6821
520,0.121680,0.6876
521,0.119478,0.6920
522,0.116988,0.6955
523,0.114146,0.6980
524,0.110886,0.6995
525,0.110882,0.7000
526,0.110883,0.6995
527,0.110889,0.6980
528,0.110901,0.6955
529,0.110917,0.6920
530,0.110938,0.6876
531,0.110964,0.6821
532,0.110994,0.6757
533,0.111029,0.6684
534,0.111069,0.6602
535,0.111112,0.6510
536,0.111159,0.6410
537,0.111211,0.6301
538,0.111266,0.6184
539,0.111324,0.6059
540,0.111386,0.5927
541,0.111450,0.5787
542,0.111518,0.5640
543,0.111588,0.5486
544,0.111662,0.5326
545,0.111737,0.5161
546,0.113178,0.4990
547,0.114546,0.4814
548,0.115846,0.4634
549,0.117079,0.4449
550,0.118251,0.4261
551,0.119365,0.4070
552,0.120424,0.3876
553,0.121431,0.3680
554,0.122391,0.3482
555,0.123306,0.3283
556,0.124179,0.3083
557,0.125013,0.2883
558,0.125811,0.2683
559,0.126575,0.2484
560,0.127309,0.2287
561,0.128012,0.2091
562,0.128689,0.1897
563,0.129341,0.1706
564,0.129969,0.1519
565,0.130576,0.1335
566,0.131163,0.1155
567,0.131731,0.0980
568,0.132281,0.0810
569,0.132816,0.0646
570,0.133336,0.0487
571,0.133844,0.0335
572,0.134339,0.0189
573,0.134824,0.0050
574,0.135302,0.0000
575,0.135778,0.0000
576,0.136250,0.0000
577,0.136719,0.0000
578,0.137185,0.0000
579,0.137649,0.0000
580,0.138111,0.0000
581,0.138572,0.0000
582,0.139032,0.0000
583,0.139491,0.0000
584,0.139949,0.0000
585,0.140407,0.0000
586,0.140864,0.0000
587,0.141321,0.0000
588,0.141779,0.0000
589,0.142236,0.0000
590,0.142694,0.0000
591,0.143152,0.0000
592,0.143611,0.0000
593,0.144070,0.0000
594,0.144529,0.0000
595,0.144989,0.0000
596,0.144989,0.0000
597,0.144989,0.0000
598,0.144989,0.0000
599,0.144989,0.0000
600,0.144989,0.0000
601,0.144990,0.0000
602,0.144990,0.0000
603,0.145001,0.0097
604,0.145015,0.0238
605,0.145026,0.0386
606,0.145034,0.0540
607,0.145039,0.0701
608,0.145039,0.0867
609,0.145036,0.1039
610,0.145028,0.1216
611,0.145016,0.1397
612,0.145000,0.1582
613,0.144979,0.1771
614,0.144953,0.1963
615,0.144923,0.2157
616,0.144889,0.2354
617,0.144850,0.2552
618,0.144807,0.2751
619,0.144761,0.2951
620,0.144710,0.3151
621,0.144657,0.3350
622,0.144600,0.3549
623,0.144541,0.3746
624,0.144479,0.3942
625,0.144415,0.4135
626,0.144349,0.4325
627,0.144282,0.4512
628,0.144214,0.4695
629,0.144145,0.4874
630,0.142904,0.5049
631,0.141663,0.5218
632,0.140422,0.5381
633,0.139180,0.5539
634,0.137933,0.5690
635,0.136680,0.5835
636,0.135415,0.5972
637,0.134134,0.6102
638,0.132828,0.6225
639,0.131488,0.6339
640,0.130099,0.6445
641,0.128647,0.6542
642,0.127110,0.6631
643,0.125463,0.6710
644,0.123672,0.6780
645,0.121698,0.6841
646,0.119492,0.6892
647,0.116998,0.6933
648,0.114153,0.6965
649,0.110890,0.6986
650,0.110883,0.6998
651,0.110881,0.6999
652,0.110884,0.6991
653,0.110892,0.6973
654,0.110906,0.6944
655,0.110924,0.6906
656,0.110947,0.6858
657,0.110975,0.6801
658,0.111007,0.6734
659,0.111043,0.6657
660,0.111084,0.6572
661,0.111129,0.6477
662,0.111177,0.6374
663,0.111230,0.6263
664,0.111286,0.6143
665,0.111345,0.6015
666,0.111408,0.5880
667,0.111473,0.5738
668,0.111542,0.5589
669,0.111613,0.5433
670,0.111687,0.5271
671,0.111763,0.5104
672,0.113205,0.4931
673,0.114574,0.4754
674,0.115874,0.4572
675,0.117108,0.4386
676,0.118280,0.4197
677,0.119393,0.4005
678,0.120451,0.3810
679,0.121458,0.3613
680,0.122417,0.3415
681,0.123331,0.3215
682,0.124204,0.3016
683,0.125037,0.2816
684,0.125834,0.2616
685,0.126597,0.2418
686,0.127328,0.2221
687,0.128031,0.2025
688,0.128706,0.1833
689,0.129356,0.1643
690,0.129982,0.1457
691,0.130587,0.1274
692,0.131172,0.1096
693,0.131739,0.0923
694,0.132288,0.0754
695,0.132821,0.0592
696,0.133339,0.0435
697,0.133845,0.0285
698,0.134339,0.0141
699,0.134823,0.0005
700,0.135302,0.0000
701,0.135778,0.0000
702,0.136250,0.0000
703,0.136719,0.0000
704,0.137185,0.0000
705,0.137649,0.0000
706,0.138111,0.0000
707,0.138572,0.0000
708,0.139032,0.0000
709,0.139491,0.0000
710,0.139949,0.0000
711,0.140407,0.0000
712,0.140864,0.0000
713,0.141321,0.0000
714,0.141779,0.0000
715,0.142236,0.0000
716,0.142694,0.0000
717,0.143152,0.0000
718,0.143611,0.0000
719,0.144070,0.0000
720,0.144529,0.0000
721,0.144989,0.0000
722,0.144989,0.0000
723,0.144989,0.0000
724,0.144989,0.0000
725,0.144989,0.0000
726,0.144989,0.0000
727,0.144990,0.0000
728,0.144991,0.0007
729,0.145006,0.0143
730,0.145019,0.0287
731,0.145029,0.0437
732,0.145036,0.0594
733,0.145039,0.0756
734,0.145039,0.0925
735,0.145034,0.1098
736,0.145025,0.1276
737,0.145011,0.1459
738,0.144993,0.1645
739,0.144971,0.1835
740,0.144944,0.2028
741,0.144912,0.2223
742,0.144876,0.2420
743,0.144836,0.2619
744,0.144792,0.2818
745,0.144744,0.3018
746,0.144693,0.3218
747,0.144638,0.3417
748,0.144580,0.3616
749,0.144520,0.3812
750,0.144457,0.4007
751,0.144393,0.4199
752,0.144327,0.4389
753,0.144259,0.4574
754,0.144191,0.4756
755,0.144122,0.4934
756,0.142880,0.5106
757,0.141640,0.5273
758,0.140399,0.5435
759,0.139157,0.5591
760,0.137911,0.5740
761,0.136658,0.5882
762,0.135394,0.6017
763,0.134114,0.6145
764,0.132809,0.6264
765,0.131469,0.6376
766,0.130082,0.6479
767,0.128631,0.6573
768,0.127096,0.6658
769,0.125450,0.6735
770,0.123661,0.6802
771,0.121688,0.6859
772,0.119485,0.6907
773,0.116993,0.6945
774,0.114149,0.6973
775,0.110888,0.6991
776,0.110882,0.6999
777,0.110882,0.6998
778,0.110886,0.6986
779,0.110896,0.6964
780,0.110911,0.6933
781,0.110931,0.6891
782,0.110955,0.6840
783,0.110984,0.6779
784,0.111018,0.6709
785,0.111056,0.6630
786,0.111098,0.6541
787,0.111144,0.6444
788,0.111194,0.6338
789,0.111248,0.6223
790,0.111305,0.6101
791,0.111366,0.5971
792,0.111429,0.5833
793,0.111496,0.5689
794,0.111565,0.5537
795,0.111637,0.5379
796,0.111712,0.5216
797,0.111790,0.5047
798,0.113232,0.4872
799,0.114601,0.4693
800,0.115902,0.4510
801,0.117136,0.4323
802,0.118308,0.4133
803,0.119421,0.3939
804,0.120479,0.3744
805,0.121486,0.3547
806,0.122444,0.3348
807,0.123357,0.3148
808,0.124228,0.2948
809,0.125060,0.2748
810,0.125856,0.2549
811,0.126618,0.2351
812,0.127348,0.2155
813,0.128048,0.1960
814,0.128722,0.1769
815,0.129370,0.1580
816,0.129995,0.1395
817,0.130598,0.1214
818,0.131182,0.1037
819,0.131746,0.0865
820,0.132293,0.0699
821,0.132825,0.0538
822,0.133342,0.0384
823,0.133846,0.0236
824,0.134339,0.0095
825,0.134823,0.0000
826,0.135302,0.0000
827,0.135778,0.0000
828,0.136250,0.0000
829,0.136719,0.0000
830,0.137185,0.0000
831,0.137649,0.0000
832,0.138111,0.0000
833,0.138572,0.0000
834,0.139032,0.0000
835,0.139491,0.0000
836,0.139949,0.0000
837,0.140407,0.0000
838,0.140864,0.0000
839,0.141321,0.0000
840,0.141779,0.0000
841,0.142236,0.0000
842,0.142694,0.0000
843,0.143152,0.0000
844,0.143611,0.0000
845,0.144070,0.0000
846,0.144529,0.0000
847,0.144989,0.0000
848,0.144989,0.0000
849,0.144989,0.0000
850,0.144989,0.0000
851,0.144989,0.0000
852,0.144989,0.0000
853,0.144990,0.0000
854,0.144996,0.0052
855,0.145011,0.0191
856,0.145023,0.0336
857,0.145032,0.0489
858,0.145037,0.0648
859,0.145039,0.0812
860,0.145037,0.0982
861,0.145031,0.1158
862,0.145021,0.1337
863,0.145006,0.1521
864,0.144986,0.1709
865,0.144962,0.1900
866,0.144934,0.2093
867,0.144901,0.2289
868,0.144863,0.2487
869,0.144822,0.2686
870,0.144776,0.2885
871,0.144727,0.3085
872,0.144675,0.3285
